symbol,live_list,system,param,window,period,n_trades,win_rate,avg_r,total_r,max_dd_r,insufficient_data
USDCHF,False,A,ADX>=25,wf_1,test,2,0.0,-0.62,-1.25,-0.61,True
USDCHF,False,A,ADX>=30,wf_1,train,0,,,,,True
USDCHF,False,A,ADX>=30,wf_1,test,1,0.0,-0.64,-0.64,0.0,True
USDCHF,False,B,RSI<=25,wf_1,train,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B,RSI<=25,wf_1,test,2,0.0,-1.0,-2.0,-1.0,True
USDCHF,False,B,RSI<=30,wf_1,train,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B,RSI<=30,wf_1,test,2,0.0,-1.0,-2.0,-1.0,True
USDCHF,False,B,RSI<=35,wf_1,train,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B,RSI<=35,wf_1,test,2,0.0,-1.0,-2.0,-1.0,True
USDCHF,False,B_atr_stop,ATRx1.0,wf_1,train,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B_atr_stop,ATRx1.0,wf_1,test,2,0.0,-1.0,-2.0,-1.0,True
USDCHF,False,B_atr_stop,ATRx1.5,wf_1,train,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B_atr_stop,ATRx1.5,wf_1,test,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B_atr_stop,ATRx2.0,wf_1,train,1,0.0,-0.5,-0.5,0.0,True
USDCHF,False,B_atr_stop,ATRx2.0,wf_1,test,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B_bollinger,ATRx1.0,wf_1,train,0,,,,,True
USDCHF,False,B_bollinger,ATRx1.0,wf_1,test,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B_bollinger,ATRx1.5,wf_1,train,0,,,,,True
USDCHF,False,B_bollinger,ATRx1.5,wf_1,test,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B_bollinger,ATRx2.0,wf_1,train,0,,,,,True
USDCHF,False,B_bollinger,ATRx2.0,wf_1,test,1,0.0,-0.65,-0.65,0.0,True
USDCHF,False,A_relaxed,no_macd_filter,wf_1,train,0,,,,,True
USDCHF,False,A_relaxed,no_macd_filter,wf_1,test,2,0.0,-0.62,-1.25,-0.61,True
USDCHF,False,B_bollinger_relaxed,no_adx_filter,wf_1,train,0,,,,,True
USDCHF,False,B_bollinger_relaxed,no_adx_filter,wf_1,test,1,0.0,-0.65,-0.65,0.0,True
USDCHF,False,A,ADX>=20,wf_2,train,2,0.0,-0.47,-0.94,-0.3,True
USDCHF,False,A,ADX>=20,wf_2,test,6,33.3,-0.13,-0.8,-2.01,True
USDCHF,False,A,ADX>=25,wf_2,train,2,0.0,-0.62,-1.25,-0.61,True
USDCHF,False,A,ADX>=25,wf_2,test,6,33.3,-0.37,-2.24,-1.59,True
USDCHF,False,A,ADX>=30,wf_2,train,1,0.0,-0.64,-0.64,0.0,True
USDCHF,False,A,ADX>=30,wf_2,test,3,0.0,-0.48,-1.45,-1.36,True
USDCHF,False,B,RSI<=25,wf_2,train,3,0.0,-1.0,-3.0,-2.0,True
USDCHF,False,B,RSI<=25,wf_2,test,3,33.3,-0.14,-0.42,-1.0,True
USDCHF,False,B,RSI<=30,wf_2,train,3,0.0,-1.0,-3.0,-2.0,True
USDCHF,False,B,RSI<=30,wf_2,test,3,33.3,-0.14,-0.42,-1.0,True
USDCHF,False,B,RSI<=35,wf_2,train,3,0.0,-1.0,-3.0,-2.0,True
USDCHF,False,B,RSI<=35,wf_2,test,3,33.3,-0.14,-0.42,-1.0,True
USDCHF,False,B_atr_stop,ATRx1.0,wf_2,train,3,0.0,-1.0,-3.0,-2.0,True
USDCHF,False,B_atr_stop,ATRx1.0,wf_2,test,3,66.7,0.28,0.85,-1.0,True
USDCHF,False,B_atr_stop,ATRx1.5,wf_2,train,2,0.0,-1.0,-2.0,-1.0,True
USDCHF,False,B_atr_stop,ATRx1.5,wf_2,test,3,66.7,0.08,0.23,-1.0,True
USDCHF,False,B_atr_stop,ATRx2.0,wf_2,train,2,0.0,-0.75,-1.5,-1.0,True
USDCHF,False,B_atr_stop,ATRx2.0,wf_2,test,3,100.0,0.32,0.95,0.0,True
USDCHF,False,B_bollinger,ATRx1.0,wf_2,train,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B_bollinger,ATRx1.0,wf_2,test,0,,,,,True
USDCHF,False,B_bollinger,ATRx1.5,wf_2,train,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B_bollinger,ATRx1.5,wf_2,test,0,,,,,True
USDCHF,False,B_bollinger,ATRx2.0,wf_2,train,1,0.0,-0.65,-0.65,0.0,True
USDCHF,False,B_bollinger,ATRx2.0,wf_2,test,0,,,,,True
USDCHF,False,A_relaxed,no_macd_filter,wf_2,train,2,0.0,-0.62,-1.25,-0.61,True
USDCHF,False,A_relaxed,no_macd_filter,wf_2,test,6,33.3,-0.34,-1.7,-1.05,True
USDCHF,False,B_bollinger_relaxed,no_adx_filter,wf_2,train,1,0.0,-0.65,-0.65,0.0,True
USDCHF,False,B_bollinger_relaxed,no_adx_filter,wf_2,test,0,,,,,True
USDCHF,False,A,ADX>=20,wf_3,train,9,22.2,-0.27,-2.41,-3.4,True
USDCHF,False,A,ADX>=20,wf_3,test,0,,,,,True
USDCHF,False,A,ADX>=25,wf_3,train,8,25.0,-0.44,-3.48,-2.84,True
USDCHF,False,A,ADX>=25,wf_3,test,0,,,,,True
USDCHF,False,A,ADX>=30,wf_3,train,4,0.0,-0.52,-2.09,-1.45,True
USDCHF,False,A,ADX>=30,wf_3,test,0,,,,,True
USDCHF,False,B,RSI<=25,wf_3,train,6,16.7,-0.57,-3.42,-3.0,True
USDCHF,False,B,RSI<=25,wf_3,test,0,,,,,True
USDCHF,False,B,RSI<=30,wf_3,train,6,16.7,-0.57,-3.42,-3.0,True
USDCHF,False,B,RSI<=30,wf_3,test,0,,,,,True
USDCHF,False,B,RSI<=35,wf_3,train,6,16.7,-0.57,-3.42,-3.0,True
USDCHF,False,B,RSI<=35,wf_3,test,0,,,,,True
USDCHF,False,B_atr_stop,ATRx1.0,wf_3,train,6,33.3,-0.36,-2.15,-2.0,True
USDCHF,False,B_atr_stop,ATRx1.0,wf_3,test,0,,,,,True
USDCHF,False,B_atr_stop,ATRx1.5,wf_3,train,5,40.0,-0.35,-1.77,-1.0,True
USDCHF,False,B_atr_stop,ATRx1.5,wf_3,test,0,,,,,True
USDCHF,False,B_atr_stop,ATRx2.0,wf_3,train,5,60.0,-0.11,-0.54,-1.0,True
USDCHF,False,B_atr_stop,ATRx2.0,wf_3,test,0,,,,,True
USDCHF,False,B_bollinger,ATRx1.0,wf_3,train,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B_bollinger,ATRx1.0,wf_3,test,0,,,,,True
USDCHF,False,B_bollinger,ATRx1.5,wf_3,train,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B_bollinger,ATRx1.5,wf_3,test,0,,,,,True
USDCHF,False,B_bollinger,ATRx2.0,wf_3,train,1,0.0,-0.65,-0.65,0.0,True
USDCHF,False,B_bollinger,ATRx2.0,wf_3,test,0,,,,,True
USDCHF,False,A_relaxed,no_macd_filter,wf_3,train,8,25.0,-0.42,-2.95,-2.31,True
USDCHF,False,A_relaxed,no_macd_filter,wf_3,test,0,,,,,True
USDCHF,False,B_bollinger_relaxed,no_adx_filter,wf_3,train,1,0.0,-0.65,-0.65,0.0,True
USDCHF,False,B_bollinger_relaxed,no_adx_filter,wf_3,test,0,,,,,True
USDCHF,False,A,ADX>=20,wf_4,train,9,22.2,-0.27,-2.41,-3.4,True
USDCHF,False,A,ADX>=20,wf_4,test,1,100.0,0.08,0.08,0.0,True
USDCHF,False,A,ADX>=25,wf_4,train,8,25.0,-0.44,-3.48,-2.84,True
USDCHF,False,A,ADX>=25,wf_4,test,1,100.0,0.08,0.08,0.0,True
USDCHF,False,A,ADX>=30,wf_4,train,4,0.0,-0.52,-2.09,-1.45,True
USDCHF,False,A,ADX>=30,wf_4,test,1,100.0,0.08,0.08,0.0,True
USDCHF,False,B,RSI<=25,wf_4,train,6,16.7,-0.57,-3.42,-3.0,True
USDCHF,False,B,RSI<=25,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B,RSI<=30,wf_4,train,6,16.7,-0.57,-3.42,-3.0,True
USDCHF,False,B,RSI<=30,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B,RSI<=35,wf_4,train,6,16.7,-0.57,-3.42,-3.0,True
USDCHF,False,B,RSI<=35,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B_atr_stop,ATRx1.0,wf_4,train,6,33.3,-0.36,-2.15,-2.0,True
USDCHF,False,B_atr_stop,ATRx1.0,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B_atr_stop,ATRx1.5,wf_4,train,5,40.0,-0.35,-1.77,-1.0,True
USDCHF,False,B_atr_stop,ATRx1.5,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B_atr_stop,ATRx2.0,wf_4,train,5,60.0,-0.11,-0.54,-1.0,True
USDCHF,False,B_atr_stop,ATRx2.0,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B_bollinger,ATRx1.0,wf_4,train,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B_bollinger,ATRx1.0,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B_bollinger,ATRx1.5,wf_4,train,1,0.0,-1.0,-1.0,0.0,True
USDCHF,False,B_bollinger,ATRx1.5,wf_4,test,1,0.0,-0.61,-0.61,0.0,True
USDCHF,False,B_bollinger,ATRx2.0,wf_4,train,1,0.0,-0.65,-0.65,0.0,True
USDCHF,False,B_bollinger,ATRx2.0,wf_4,test,1,0.0,-0.46,-0.46,0.0,True
USDCHF,False,A_relaxed,no_macd_filter,wf_4,train,8,25.0,-0.42,-2.95,-2.31,True
USDCHF,False,A_relaxed,no_macd_filter,wf_4,test,2,50.0,0.08,0.08,0.0,True
USDCHF,False,B_bollinger_relaxed,no_adx_filter,wf_4,train,1,0.0,-0.65,-0.65,0.0,True
USDCHF,False,B_bollinger_relaxed,no_adx_filter,wf_4,test,1,0.0,-0.46,-0.46,0.0,True
USDCHF,False,A,ADX>=20,wf_5,train,10,30.0,-0.23,-2.33,-3.4,True
USDCHF,False,A,ADX>=20,wf_5,test,1,100.0,0.78,0.78,0.0,True
USDCHF,False,A,ADX>=25,wf_5,train,9,33.3,-0.38,-3.4,-2.84,True
USDCHF,False,A,ADX>=25,wf_5,test,1,100.0,0.78,0.78,0.0,True
USDCHF,False,A,ADX>=30,wf_5,train,5,20.0,-0.4,-2.01,-1.45,True
USDCHF,False,A,ADX>=30,wf_5,test,1,100.0,0.78,0.78,0.0,True
USDCHF,False,B,RSI<=25,wf_5,train,7,14.3,-0.63,-4.42,-3.42,True
USDCHF,False,B,RSI<=25,wf_5,test,4,25.0,-0.33,-1.32,-2.0,True
USDCHF,False,B,RSI<=30,wf_5,train,7,14.3,-0.63,-4.42,-3.42,True
USDCHF,False,B,RSI<=30,wf_5,test,4,25.0,-0.33,-1.32,-2.0,True
USDCHF,False,B,RSI<=35,wf_5,train,7,14.3,-0.63,-4.42,-3.42,True
USDCHF,False,B,RSI<=35,wf_5,test,4,25.0,-0.33,-1.32,-2.0,True
USDCHF,False,B_atr_stop,ATRx1.0,wf_5,train,7,28.6,-0.45,-3.15,-2.15,True
USDCHF,False,B_atr_stop,ATRx1.0,wf_5,test,4,25.0,-0.46,-1.85,-2.0,True
USDCHF,False,B_atr_stop,ATRx1.5,wf_5,train,6,33.3,-0.46,-2.77,-2.0,True
USDCHF,False,B_atr_stop,ATRx1.5,wf_5,test,4,25.0,-0.4,-1.61,-1.37,True
USDCHF,False,B_atr_stop,ATRx2.0,wf_5,train,6,50.0,-0.26,-1.54,-1.05,True
USDCHF,False,B_atr_stop,ATRx2.0,wf_5,test,4,50.0,-0.14,-0.57,-1.28,True
USDCHF,False,B_bollinger,ATRx1.0,wf_5,train,2,0.0,-1.0,-2.0,-1.0,True
USDCHF,False,B_bollinger,ATRx1.0,wf_5,test,0,,,,,True
USDCHF,False,B_bollinger,ATRx1.5,wf_5,train,2,0.0,-0.81,-1.61,-0.61,True
USDCHF,False,B_bollinger,ATRx1.5,wf_5,test,0,,,,,True
USDCHF,False,B_bollinger,ATRx2.0,wf_5,train,2,0.0,-0.56,-1.11,-0.46,True
USDCHF,False,B_bollinger,ATRx2.0,wf_5,test,0,,,,,True
USDCHF,False,A_relaxed,no_macd_filter,wf_5,train,10,30.0,-0.36,-2.87,-2.31,True
USDCHF,False,A_relaxed,no_macd_filter,wf_5,test,1,100.0,0.78,0.78,0.0,True
USDCHF,False,B_bollinger_relaxed,no_adx_filter,wf_5,train,2,0.0,-0.56,-1.11,-0.46,True
USDCHF,False,B_bollinger_relaxed,no_adx_filter,wf_5,test,0,,,,,True
USDCHF,False,A,ADX>=20,wf_6,train,11,36.4,-0.14,-1.55,-3.4,True
USDCHF,False,A,ADX>=20,wf_6,test,1,0.0,-0.26,-0.26,0.0,True
USDCHF,False,A,ADX>=25,wf_6,train,10,40.0,-0.26,-2.62,-2.84,True
USDCHF,False,A,ADX>=25,wf_6,test,1,0.0,-0.26,-0.26,0.0,True
USDCHF,False,A,ADX>=30,wf_6,train,6,33.3,-0.2,-1.22,-1.45,True
USDCHF,False,A,ADX>=30,wf_6,test,1,0.0,-0.26,-0.26,0.0,True
USDCHF,False,B,RSI<=25,wf_6,train,11,18.2,-0.52,-5.74,-4.74,True
USDCHF,False,B,RSI<=25,wf_6,test,0,,,,,True
USDCHF,False,B,RSI<=30,wf_6,train,11,18.2,-0.52,-5.74,-4.74,True
USDCHF,False,B,RSI<=30,wf_6,test,0,,,,,True
USDCHF,False,B,RSI<=35,wf_6,train,11,18.2,-0.52,-5.74,-4.74,True
USDCHF,False,B,RSI<=35,wf_6,test,0,,,,,True
USDCHF,False,B_atr_stop,ATRx1.0,wf_6,train,11,27.3,-0.45,-5.0,-4.0,True
USDCHF,False,B_atr_stop,ATRx1.0,wf_6,test,0,,,,,True
USDCHF,False,B_atr_stop,ATRx1.5,wf_6,train,10,30.0,-0.44,-4.37,-3.61,True
USDCHF,False,B_atr_stop,ATRx1.5,wf_6,test,0,,,,,True
USDCHF,False,B_atr_stop,ATRx2.0,wf_6,train,10,50.0,-0.21,-2.11,-1.61,True
USDCHF,False,B_atr_stop,ATRx2.0,wf_6,test,0,,,,,True
USDCHF,False,B_bollinger,ATRx1.0,wf_6,train,2,0.0,-1.0,-2.0,-1.0,True
USDCHF,False,B_bollinger,ATRx1.0,wf_6,test,0,,,,,True
USDCHF,False,B_bollinger,ATRx1.5,wf_6,train,2,0.0,-0.81,-1.61,-0.61,True
USDCHF,False,B_bollinger,ATRx1.5,wf_6,test,0,,,,,True
USDCHF,False,B_bollinger,ATRx2.0,wf_6,train,2,0.0,-0.56,-1.11,-0.46,True
USDCHF,False,B_bollinger,ATRx2.0,wf_6,test,0,,,,,True
USDCHF,False,A_relaxed,no_macd_filter,wf_6,train,11,36.4,-0.23,-2.08,-2.31,True
USDCHF,False,A_relaxed,no_macd_filter,wf_6,test,1,0.0,-0.26,-0.26,0.0,True
USDCHF,False,B_bollinger_relaxed,no_adx_filter,wf_6,train,2,0.0,-0.56,-1.11,-0.46,True
USDCHF,False,B_bollinger_relaxed,no_adx_filter,wf_6,test,0,,,,,True
USDJPY,True,A,ADX>=20,wf_1,train,4,0.0,-0.56,-2.23,-1.97,True
USDJPY,True,A,ADX>=20,wf_1,test,2,50.0,0.13,0.26,0.0,True
USDJPY,True,A,ADX>=25,wf_1,train,2,0.0,-0.72,-1.44,-0.93,True
USDJPY,True,A,ADX>=25,wf_1,test,2,50.0,0.13,0.26,0.0,True
USDJPY,True,A,ADX>=30,wf_1,train,1,0.0,-0.59,-0.59,0.0,True
USDJPY,True,A,ADX>=30,wf_1,test,1,0.0,-0.1,-0.1,0.0,True
USDJPY,True,B,RSI<=25,wf_1,train,2,50.0,0.14,0.28,-1.0,True
USDJPY,True,B,RSI<=25,wf_1,test,4,75.0,0.56,2.24,-1.0,True
USDJPY,True,B,RSI<=30,wf_1,train,2,50.0,0.14,0.28,-1.0,True
USDJPY,True,B,RSI<=30,wf_1,test,4,75.0,0.56,2.24,-1.0,True
USDJPY,True,B,RSI<=35,wf_1,train,2,50.0,0.14,0.28,-1.0,True
USDJPY,True,B,RSI<=35,wf_1,test,4,75.0,0.56,2.24,-1.0,True
USDJPY,True,B_atr_stop,ATRx1.0,wf_1,train,2,50.0,-0.0,-0.01,-1.0,True
USDJPY,True,B_atr_stop,ATRx1.0,wf_1,test,4,75.0,0.6,2.4,-1.0,True
USDJPY,True,B_atr_stop,ATRx1.5,wf_1,train,2,50.0,-0.17,-0.34,-1.0,True
USDJPY,True,B_atr_stop,ATRx1.5,wf_1,test,4,100.0,0.78,3.12,0.0,True
USDJPY,True,B_atr_stop,ATRx2.0,wf_1,train,2,50.0,-0.25,-0.5,-1.0,True
USDJPY,True,B_atr_stop,ATRx2.0,wf_1,test,4,100.0,0.59,2.34,0.0,True
USDJPY,True,B_bollinger,ATRx1.0,wf_1,train,1,100.0,2.09,2.09,0.0,True
USDJPY,True,B_bollinger,ATRx1.0,wf_1,test,4,100.0,1.82,7.29,0.0,True
USDJPY,True,B_bollinger,ATRx1.5,wf_1,train,1,100.0,1.39,1.39,0.0,True
USDJPY,True,B_bollinger,ATRx1.5,wf_1,test,4,100.0,1.22,4.86,0.0,True
USDJPY,True,B_bollinger,ATRx2.0,wf_1,train,1,100.0,1.05,1.05,0.0,True
USDJPY,True,B_bollinger,ATRx2.0,wf_1,test,4,100.0,0.91,3.65,0.0,True
USDJPY,True,A_relaxed,no_macd_filter,wf_1,train,2,0.0,-0.72,-1.44,-0.93,True
USDJPY,True,A_relaxed,no_macd_filter,wf_1,test,2,0.0,-0.25,-0.49,-0.39,True
USDJPY,True,B_bollinger_relaxed,no_adx_filter,wf_1,train,1,100.0,1.05,1.05,0.0,True
USDJPY,True,B_bollinger_relaxed,no_adx_filter,wf_1,test,4,100.0,0.91,3.65,0.0,True
USDJPY,True,A,ADX>=20,wf_2,train,6,16.7,-0.33,-1.97,-2.07,True
USDJPY,True,A,ADX>=20,wf_2,test,3,66.7,1.4,4.21,0.0,True
USDJPY,True,A,ADX>=25,wf_2,train,4,25.0,-0.3,-1.19,-1.03,True
USDJPY,True,A,ADX>=25,wf_2,test,3,33.3,0.79,2.37,-0.04,True
USDJPY,True,A,ADX>=30,wf_2,train,2,0.0,-0.35,-0.69,-0.1,True
USDJPY,True,A,ADX>=30,wf_2,test,2,50.0,0.9,1.81,-0.13,True
USDJPY,True,B,RSI<=25,wf_2,train,6,66.7,0.42,2.52,-1.0,True
USDJPY,True,B,RSI<=25,wf_2,test,0,,,,,True
USDJPY,True,B,RSI<=30,wf_2,train,6,66.7,0.42,2.52,-1.0,True
USDJPY,True,B,RSI<=30,wf_2,test,0,,,,,True
USDJPY,True,B,RSI<=35,wf_2,train,6,66.7,0.42,2.52,-1.0,True
USDJPY,True,B,RSI<=35,wf_2,test,0,,,,,True
USDJPY,True,B_atr_stop,ATRx1.0,wf_2,train,6,66.7,0.4,2.39,-1.0,True
USDJPY,True,B_atr_stop,ATRx1.0,wf_2,test,0,,,,,True
USDJPY,True,B_atr_stop,ATRx1.5,wf_2,train,6,83.3,0.46,2.78,-1.0,True
USDJPY,True,B_atr_stop,ATRx1.5,wf_2,test,0,,,,,True
USDJPY,True,B_atr_stop,ATRx2.0,wf_2,train,6,83.3,0.31,1.84,-1.0,True
USDJPY,True,B_atr_stop,ATRx2.0,wf_2,test,0,,,,,True
USDJPY,True,B_bollinger,ATRx1.0,wf_2,train,5,100.0,1.88,9.38,0.0,True
USDJPY,True,B_bollinger,ATRx1.0,wf_2,test,0,,,,,True
USDJPY,True,B_bollinger,ATRx1.5,wf_2,train,5,100.0,1.25,6.26,0.0,True
USDJPY,True,B_bollinger,ATRx1.5,wf_2,test,0,,,,,True
USDJPY,True,B_bollinger,ATRx2.0,wf_2,train,5,100.0,0.94,4.69,0.0,True
USDJPY,True,B_bollinger,ATRx2.0,wf_2,test,0,,,,,True
USDJPY,True,A_relaxed,no_macd_filter,wf_2,train,4,0.0,-0.48,-1.93,-1.43,True
USDJPY,True,A_relaxed,no_macd_filter,wf_2,test,5,20.0,0.34,1.37,-1.04,True
USDJPY,True,B_bollinger_relaxed,no_adx_filter,wf_2,train,5,100.0,0.94,4.69,0.0,True
USDJPY,True,B_bollinger_relaxed,no_adx_filter,wf_2,test,3,66.7,0.36,1.09,-1.0,True
USDJPY,True,A,ADX>=20,wf_3,train,10,40.0,0.3,3.02,-2.07,True
USDJPY,True,A,ADX>=20,wf_3,test,2,0.0,-0.54,-1.07,-0.1,True
USDJPY,True,A,ADX>=25,wf_3,train,8,25.0,0.14,1.15,-1.3,True
USDJPY,True,A,ADX>=25,wf_3,test,2,0.0,-0.61,-1.23,-0.25,True
USDJPY,True,A,ADX>=30,wf_3,train,5,20.0,0.22,1.09,-0.13,True
USDJPY,True,A,ADX>=30,wf_3,test,2,0.0,-0.74,-1.48,-0.51,True
USDJPY,True,B,RSI<=25,wf_3,train,6,66.7,0.42,2.52,-1.0,True
USDJPY,True,B,RSI<=25,wf_3,test,1,100.0,3.73,3.73,0.0,True
USDJPY,True,B,RSI<=30,wf_3,train,6,66.7,0.42,2.52,-1.0,True
USDJPY,True,B,RSI<=30,wf_3,test,1,100.0,3.73,3.73,0.0,True
USDJPY,True,B,RSI<=35,wf_3,train,6,66.7,0.42,2.52,-1.0,True
USDJPY,True,B,RSI<=35,wf_3,test,1,100.0,3.73,3.73,0.0,True
USDJPY,True,B_atr_stop,ATRx1.0,wf_3,train,6,66.7,0.4,2.39,-1.0,True
USDJPY,True,B_atr_stop,ATRx1.0,wf_3,test,1,100.0,3.3,3.3,0.0,True
USDJPY,True,B_atr_stop,ATRx1.5,wf_3,train,6,83.3,0.46,2.78,-1.0,True
USDJPY,True,B_atr_stop,ATRx1.5,wf_3,test,1,100.0,2.2,2.2,0.0,True
USDJPY,True,B_atr_stop,ATRx2.0,wf_3,train,6,83.3,0.31,1.84,-1.0,True
USDJPY,True,B_atr_stop,ATRx2.0,wf_3,test,1,100.0,1.65,1.65,0.0,True
USDJPY,True,B_bollinger,ATRx1.0,wf_3,train,5,100.0,1.88,9.38,0.0,True
USDJPY,True,B_bollinger,ATRx1.0,wf_3,test,0,,,,,True
USDJPY,True,B_bollinger,ATRx1.5,wf_3,train,5,100.0,1.25,6.26,0.0,True
USDJPY,True,B_bollinger,ATRx1.5,wf_3,test,0,,,,,True
USDJPY,True,B_bollinger,ATRx2.0,wf_3,train,5,100.0,0.94,4.69,0.0,True
USDJPY,True,B_bollinger,ATRx2.0,wf_3,test,0,,,,,True
USDJPY,True,A_relaxed,no_macd_filter,wf_3,train,10,10.0,-0.07,-0.6,-2.05,True
USDJPY,True,A_relaxed,no_macd_filter,wf_3,test,2,0.0,-0.61,-1.23,-0.25,True
USDJPY,True,B_bollinger_relaxed,no_adx_filter,wf_3,train,8,87.5,0.72,5.78,-1.0,True
USDJPY,True,B_bollinger_relaxed,no_adx_filter,wf_3,test,1,100.0,0.71,0.71,0.0,True
USDJPY,True,A,ADX>=20,wf_4,train,12,33.3,0.16,1.95,-2.07,True
USDJPY,True,A,ADX>=20,wf_4,test,2,50.0,0.89,1.77,0.0,True
USDJPY,True,A,ADX>=25,wf_4,train,10,20.0,-0.01,-0.08,-1.3,True
USDJPY,True,A,ADX>=25,wf_4,test,2,50.0,0.99,1.98,0.0,True
USDJPY,True,A,ADX>=30,wf_4,train,7,14.3,-0.06,-0.39,-1.61,True
USDJPY,True,A,ADX>=30,wf_4,test,1,100.0,0.56,0.56,0.0,True
USDJPY,True,B,RSI<=25,wf_4,train,7,71.4,0.89,6.25,-1.0,True
USDJPY,True,B,RSI<=25,wf_4,test,2,0.0,-1.0,-2.0,-1.0,True
USDJPY,True,B,RSI<=30,wf_4,train,7,71.4,0.89,6.25,-1.0,True
USDJPY,True,B,RSI<=30,wf_4,test,2,0.0,-1.0,-2.0,-1.0,True
USDJPY,True,B,RSI<=35,wf_4,train,7,71.4,0.89,6.25,-1.0,True
USDJPY,True,B,RSI<=35,wf_4,test,2,0.0,-1.0,-2.0,-1.0,True
USDJPY,True,B_atr_stop,ATRx1.0,wf_4,train,7,71.4,0.81,5.69,-1.0,True
USDJPY,True,B_atr_stop,ATRx1.0,wf_4,test,2,0.0,-1.0,-2.0,-1.0,True
USDJPY,True,B_atr_stop,ATRx1.5,wf_4,train,7,85.7,0.71,4.98,-1.0,True
USDJPY,True,B_atr_stop,ATRx1.5,wf_4,test,2,0.0,-1.0,-2.0,-1.0,True
USDJPY,True,B_atr_stop,ATRx2.0,wf_4,train,7,85.7,0.5,3.49,-1.0,True
USDJPY,True,B_atr_stop,ATRx2.0,wf_4,test,2,0.0,-1.0,-2.0,-1.0,True
USDJPY,True,B_bollinger,ATRx1.0,wf_4,train,5,100.0,1.88,9.38,0.0,True
USDJPY,True,B_bollinger,ATRx1.0,wf_4,test,2,0.0,-1.0,-2.0,-1.0,True
USDJPY,True,B_bollinger,ATRx1.5,wf_4,train,5,100.0,1.25,6.26,0.0,True
USDJPY,True,B_bollinger,ATRx1.5,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
USDJPY,True,B_bollinger,ATRx2.0,wf_4,train,5,100.0,0.94,4.69,0.0,True
USDJPY,True,B_bollinger,ATRx2.0,wf_4,test,1,0.0,-0.54,-0.54,0.0,True
USDJPY,True,A_relaxed,no_macd_filter,wf_4,train,12,8.3,-0.17,-1.82,-2.26,True
USDJPY,True,A_relaxed,no_macd_filter,wf_4,test,2,50.0,0.99,1.98,0.0,True
USDJPY,True,B_bollinger_relaxed,no_adx_filter,wf_4,train,10,80.0,0.59,5.93,-1.56,True
USDJPY,True,B_bollinger_relaxed,no_adx_filter,wf_4,test,4,25.0,-0.27,-1.07,-1.0,True
USDJPY,True,A,ADX>=20,wf_5,train,15,40.0,0.33,4.88,-2.07,True
USDJPY,True,A,ADX>=20,wf_5,test,2,0.0,-0.68,-1.37,-0.72,True
USDJPY,True,A,ADX>=25,wf_5,train,13,30.8,0.24,3.06,-1.3,True
USDJPY,True,A,ADX>=25,wf_5,test,2,0.0,-0.78,-1.55,-0.9,True
USDJPY,True,A,ADX>=30,wf_5,train,8,25.0,0.02,0.17,-1.61,True
USDJPY,True,A,ADX>=30,wf_5,test,2,0.0,-0.55,-1.11,-0.46,True
USDJPY,True,B,RSI<=25,wf_5,train,10,50.0,0.33,3.25,-3.0,True
USDJPY,True,B,RSI<=25,wf_5,test,0,,,,,True
USDJPY,True,B,RSI<=30,wf_5,train,10,50.0,0.33,3.25,-3.0,True
USDJPY,True,B,RSI<=30,wf_5,test,0,,,,,True
USDJPY,True,B,RSI<=35,wf_5,train,10,50.0,0.33,3.25,-3.0,True
USDJPY,True,B,RSI<=35,wf_5,test,0,,,,,True
USDJPY,True,B_atr_stop,ATRx1.0,wf_5,train,10,50.0,0.27,2.69,-3.0,True
USDJPY,True,B_atr_stop,ATRx1.0,wf_5,test,0,,,,,True
USDJPY,True,B_atr_stop,ATRx1.5,wf_5,train,10,60.0,0.2,1.98,-3.0,True
USDJPY,True,B_atr_stop,ATRx1.5,wf_5,test,0,,,,,True
USDJPY,True,B_atr_stop,ATRx2.0,wf_5,train,10,60.0,0.05,0.49,-3.0,True
USDJPY,True,B_atr_stop,ATRx2.0,wf_5,test,0,,,,,True
